351.0	49.746	50.071
351.5	44.972	45.213
352.0	41.428	41.505
352.5	40.265	40.464
353.0	37.344	37.363
353.5	37.012	36.528
354.0	43.904	43.344
354.5	51.866	51.784
355.0	52.969	53.299
355.5	48.181	48.384
356.0	45.209	45.185
356.5	45.490	45.304
357.0	48.072	47.781
357.5	52.134	52.134
358.0	52.064	52.082
358.5	51.741	51.632
359.0	53.205	53.253
359.5	52.448	52.273
360.0	54.851	54.374
360.5	61.503	61.247
361.0	65.020	65.082
361.5	64.064	64.154
362.0	62.709	62.825
362.5	60.990	61.186
363.0	58.159	58.198
363.5	57.530	57.301
364.0	60.654	60.392
364.5	64.221	64.281
365.0	63.291	63.612
365.5	58.742	58.647
366.0	59.987	59.857
366.5	61.712	62.220
367.0	54.599	54.677
367.5	53.452	53.656
368.0	50.567	50.967
368.5	44.980	44.913
369.0	45.840	45.850
369.5	45.637	45.421
370.0	48.536	48.044
370.5	55.212	55.200
371.0	55.300	55.205
371.5	56.520	56.108
372.0	62.074	61.553
372.5	69.103	68.863
373.0	72.276	72.556
373.5	68.370	68.891
374.0	61.195	61.476
374.5	57.298	57.101
375.0	59.889	59.531
375.5	64.653	64.777
376.0	62.895	63.514
376.5	54.457	55.097
377.0	45.752	46.216
377.5	39.446	39.692
378.0	36.092	36.044
378.5	36.683	36.212
379.0	42.944	42.290
379.5	51.644	51.426
380.0	54.485	54.689
380.5	51.691	51.753
381.0	50.793	50.644
381.5	52.713	52.731
382.0	52.402	52.426
382.5	52.018	52.054
383.0	51.469	51.446
383.5	51.702	51.359
384.0	56.169	55.751
384.5	61.620	61.490
385.0	63.259	63.210
385.5	63.821	63.462
386.0	68.459	68.519
386.5	67.588	68.265
387.0	58.613	59.559
387.5	46.131	47.105
388.0	33.321	33.457
388.5	31.505	30.633
389.0	42.848	41.849
389.5	55.827	55.091
390.0	65.340	65.411
390.5	64.332	65.203
391.0	52.932	53.976
391.5	39.319	39.311
392.0	39.377	38.114
392.5	55.671	54.425
393.0	71.708	71.029
393.5	80.388	80.147
394.0	83.398	83.251
394.5	85.180	85.095
395.0	86.163	86.082
395.5	87.100	86.899
396.0	89.563	89.375
396.5	91.860	91.791
397.0	92.624	92.716
397.5	91.335	91.569
398.0	88.231	88.229
398.5	88.143	88.152
399.0	87.919	88.091
399.5	85.616	85.520
400.0	86.727	86.680
400.5	87.217	87.428
401.0	84.431	84.557
401.5	82.727	82.611
402.0	84.087	83.952
402.5	85.686	85.392
403.0	89.284	88.925
403.5	93.694	93.637
404.0	94.299	94.748
404.5	88.540	88.974
405.0	82.985	82.765
405.5	85.645	85.117
406.0	92.142	91.851
406.5	95.666	95.669
407.0	95.505	95.660
407.5	93.459	93.611
408.0	91.446	91.376
408.5	92.207	92.152
409.0	92.776	92.835
409.5	91.925	91.842
410.0	92.837	92.769
410.5	93.569	93.434
411.0	95.127	95.108
411.5	95.240	95.523
412.0	91.630	91.814
412.5	89.255	89.182
413.0	90.040	90.026
413.5	90.100	90.073
414.0	90.317	90.412
414.5	89.041	89.076
415.0	88.504	88.175
415.5	92.424	92.134
416.0	95.854	95.903
416.5	95.144	95.588
417.0	89.621	90.032
417.5	84.513	84.382
418.0	86.007	85.786
418.5	88.589	88.449
419.0	90.186	90.288
419.5	88.844	89.006
420.0	86.776	86.811
420.5	86.246	86.089
