467.50	104.02	103.963
468.00	104.28	104.374
468.50	103.55	103.251
469.00	105.36	105.433
469.50	104.81	105.227
470.00	102.04	102.351
470.50	99.94	99.796
471.00	100.78	100.247
471.50	104.04	103.468
472.00	107.58	107.742
472.50	106.44	107.061
473.00	102.42	102.359
473.50	102.71	102.284
474.00	105.29	104.919
474.50	107.53	107.460
475.00	107.82	108.134
475.50	105.73	106.040
476.00	103.66	104.018
476.50	101.30	100.707
477.00	104.92	104.206
477.50	109.31	109.350
478.00	108.92	109.392
478.50	105.82	105.998
479.00	104.62	103.987
479.50	108.49	108.564
480.00	107.93	108.193
480.50	106.20	106.181
481.00	106.22	105.794
481.50	108.73	108.592
482.00	109.49	109.840
482.50	107.21	107.321
483.00	106.43	106.503
483.50	105.88	106.089
484.00	104.49	104.431
484.50	104.73	104.656
485.00	105.09	105.976
485.50	99.50	101.132
486.00	89.36	89.069
486.50	91.08	90.237
487.00	96.19	95.775
487.50	98.66	98.081
488.00	102.11	102.476
488.50	99.80	100.009
489.00	98.38	97.162
489.50	105.76	105.462
490.00	107.43	107.806
490.50	105.05	105.426
491.00	102.67	102.893
491.50	101.21	102.018
492.00	96.22	95.772
492.50	98.86	97.939
493.00	104.34	104.925
493.50	100.71	100.629
494.00	101.09	100.237
494.50	106.15	105.929
495.00	107.39	107.919
495.50	104.06	104.087
496.00	103.78	103.596
496.50	104.81	104.936
497.00	103.98	103.774
497.50	105.09	106.037
498.00	99.28	99.600
498.50	97.25	96.565
499.00	101.27	101.090
499.50	102.21	102.672
500.00	99.36	99.801
500.50	96.65	96.756
501.00	95.92	96.241
501.50	93.91	93.680
502.00	95.20	94.767
502.50	97.71	97.134
503.00	101.01	101.121
503.50	100.22	101.089
504.00	94.94	94.308
504.50	98.62	98.269
505.00	100.62	100.143
505.50	103.37	103.026
506.00	105.30	105.765
506.50	102.46	102.768
507.00	100.55	100.752
507.50	99.28	99.757
508.00	96.39	96.006
508.50	98.55	97.690
509.00	103.48	103.764
509.50	101.67	102.117
510.00	98.98	99.043
510.50	98.50	98.428
511.00	98.84	98.207
511.50	102.42	102.486
512.00	101.95	102.900
512.50	96.32	96.286
513.00	96.41	96.158
513.50	97.76	98.139
514.00	95.45	95.586
514.50	94.54	94.412
515.00	95.22	94.749
515.50	97.85	97.714
516.00	98.56	100.091
516.50	89.57	90.723
517.00	82.80	81.521
517.50	90.13	89.556
518.00	93.35	93.884
518.50	90.16	89.691
519.00	92.76	92.305
519.50	95.26	95.024
520.00	96.50	96.630
520.50	95.64	95.627
521.00	95.62	95.217
521.50	97.81	97.804
522.00	97.72	98.292
522.50	94.34	94.388
523.00	93.95	93.232
523.50	97.99	97.450
524.00	100.95	101.031
524.50	100.37	100.863
525.00	97.46	97.328
525.50	98.13	98.344
526.00	96.79	98.168
526.50	88.84	89.027
527.00	87.69	86.551
527.50	94.07	93.371
528.00	97.93	97.509
528.50	100.21	99.637
529.00	103.36	103.881
529.50	100.34	100.765
530.00	97.83	97.085
530.50	101.93	101.531
531.00	104.10	104.323
531.50	102.76	103.204
532.00	100.18	100.933
532.50	95.86	96.079
533.00	94.52	93.725
533.50	98.90	98.805
534.00	99.32	99.418
534.50	98.67	98.276
535.00	100.76	100.216
535.50	103.73	103.685
536.00	103.85	104.537
536.50	99.94	100.348
537.00	97.54	97.012
537.50	100.40	100.099
538.00	101.95	102.127
538.50	100.85	101.137
539.00	99.14	99.699
539.50	95.92	96.066
540.00	95.03	95.226
540.50	93.88	93.665
541.00	94.98	94.237
541.50	98.99	98.842
542.00	99.69	99.897
542.50	98.44	98.723
543.00	96.76	96.654
543.50	97.24	96.715
544.00	100.01	99.996
544.50	100.00	100.083
545.00	99.46	99.394
545.50	99.70	99.719
546.00	99.49	99.548
546.50	99.08	99.155
547.00	98.61	99.066
547.50	96.01	96.136
548.00	95.24	94.796
548.50	97.59	97.402
549.00	98.54	98.463
549.50	98.84	98.930
550.00	98.28	98.409
550.50	97.47	97.568
551.00	96.82	96.704
551.50	97.34	96.960
552.00	99.33	99.440
552.50	98.64	98.943
553.00	96.92	96.703
553.50	98.02	97.870
554.00	98.73	98.571
554.50	99.47	99.310
555.00	100.25	100.345
555.50	99.66	99.897
556.00	98.27	98.509
556.50	96.91	96.980
557.00	96.46	96.275
557.50	97.36	97.327
